Time Period,Date,Symbol,Sector,Open,Close,High,Low,Volume,Price to Earnings Ratio,Market Cap,Dividend Yield %,52 Week Change %,Debt to Equity,Revenue Growth,Profit Margin
3 Months,2024-09-23,DIS,Communication Services,93.69999694824219,92.97000122070312,93.69999694824219,92.16000366210938,7338700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-24,DIS,Communication Services,93.33999633789062,93.69000244140625,93.79000091552734,92.45999908447266,7860300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-25,DIS,Communication Services,93.63999938964844,93.91999816894531,94.44000244140625,93.3499984741211,8408200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-26,DIS,Communication Services,94.45999908447266,95.19999694824219,95.79000091552734,94.18000030517578,10061600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-27,DIS,Communication Services,95.48999786376953,96.01000213623047,96.9000015258789,95.27999877929688,10155400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-30,DIS,Communication Services,96.8499984741211,96.19000244140625,97.56999969482422,95.44000244140625,7982300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-01,DIS,Communication Services,95.19000244140625,94.05000305175781,95.8499984741211,93.31999969482422,10099200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-02,DIS,Communication Services,93.58999633789062,94.1500015258789,94.58000183105469,93.58999633789062,6144200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-03,DIS,Communication Services,93.61000061035156,93.62999725341797,94.08999633789062,93.12999725341797,6180300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-04,DIS,Communication Services,94.30000305175781,95.1500015258789,95.33999633789062,93.88999938964844,6308900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-07,DIS,Communication Services,95.08999633789062,92.38999938964844,95.13999938964844,91.76000213623047,11043600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-08,DIS,Communication Services,92.5199966430664,92.51000213623047,93.73999786376953,91.69000244140625,10209100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-09,DIS,Communication Services,91.86000061035156,93.5999984741211,94.01000213623047,91.45999908447266,8654500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-10,DIS,Communication Services,93.72000122070312,92.98999786376953,93.87999725341797,92.69000244140625,6698000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-11,DIS,Communication Services,92.8499984741211,94.12999725341797,94.61000061035156,92.80000305175781,8089100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-14,DIS,Communication Services,94.18000030517578,94.97000122070312,95.19000244140625,93.80000305175781,6262000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-15,DIS,Communication Services,95.25,94.22000122070312,95.6500015258789,93.68000030517578,6535800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-16,DIS,Communication Services,93.7300033569336,96.75,96.79000091552734,93.62999725341797,9936300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-17,DIS,Communication Services,96.93000030517578,96.54000091552734,97.33000183105469,95.61000061035156,9542500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-18,DIS,Communication Services,97.01000213623047,97.27999877929688,97.54000091552734,96.05000305175781,8609700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-21,DIS,Communication Services,97.19999694824219,96.62000274658203,97.44999694824219,95.94999694824219,8189900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-22,DIS,Communication Services,96.19999694824219,96.73999786376953,97.26000213623047,96.19999694824219,5344300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-23,DIS,Communication Services,96.93000030517578,96.23999786376953,97.13999938964844,95.98999786376953,5388500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-24,DIS,Communication Services,96.5999984741211,95.4000015258789,96.80000305175781,95.25,5015300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-25,DIS,Communication Services,95.80999755859375,95.02999877929688,96.8499984741211,95.01000213623047,6638100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-28,DIS,Communication Services,95.22000122070312,96.19999694824219,96.69000244140625,95.20999908447266,8146400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-29,DIS,Communication Services,96.26000213623047,96.12999725341797,96.62000274658203,95.68000030517578,6834400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-30,DIS,Communication Services,95.69999694824219,95.08000183105469,96.70999908447266,94.94000244140625,7718200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-10-31,DIS,Communication Services,95.2699966430664,96.19999694824219,96.62999725341797,95.0,8147700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-01,DIS,Communication Services,95.69999694824219,95.80999755859375,96.38999938964844,94.83000183105469,7944900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-04,DIS,Communication Services,95.83000183105469,95.79000091552734,96.0199966430664,95.02999877929688,6088000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-05,DIS,Communication Services,95.5999984741211,96.62999725341797,96.66999816894531,95.25,6561700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-06,DIS,Communication Services,98.20999908447266,98.88999938964844,99.55000305175781,98.20999908447266,11325100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-07,DIS,Communication Services,98.77999877929688,98.93000030517578,99.5199966430664,98.12999725341797,7805100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-08,DIS,Communication Services,98.7300033569336,99.0199966430664,99.26000213623047,97.61000061035156,7982100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-11,DIS,Communication Services,99.0,100.86000061035156,100.9000015258789,99.0,9137900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-12,DIS,Communication Services,100.55000305175781,100.98999786376953,101.29000091552734,99.5,9366200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-13,DIS,Communication Services,100.79000091552734,102.72000122070312,103.19999694824219,100.3499984741211,17701300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-14,DIS,Communication Services,110.33000183105469,109.12000274658203,114.80999755859375,108.4000015258789,47436100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-15,DIS,Communication Services,110.25,115.08000183105469,115.19000244140625,110.25,32048000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-18,DIS,Communication Services,113.33000183105469,113.54000091552734,115.44000244140625,112.88999938964844,14236600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-19,DIS,Communication Services,112.05000305175781,112.41999816894531,112.5,110.81999969482422,12166800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-20,DIS,Communication Services,112.26000213623047,114.26000213623047,114.37000274658203,111.47000122070312,9319300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-21,DIS,Communication Services,114.1500015258789,114.72000122070312,116.25,113.83000183105469,10261000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-22,DIS,Communication Services,113.8499984741211,115.6500015258789,116.33999633789062,113.5999984741211,10098000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-25,DIS,Communication Services,115.68000030517578,116.0,116.58000183105469,114.93000030517578,10397800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-26,DIS,Communication Services,116.0,115.44999694824219,116.41999816894531,115.44000244140625,6808100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-27,DIS,Communication Services,115.44999694824219,117.5999984741211,118.19999694824219,115.44999694824219,8142400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-11-29,DIS,Communication Services,117.26000213623047,117.47000122070312,117.73999786376953,116.7300033569336,5095200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-12-02,DIS,Communication Services,117.77999877929688,117.16000366210938,118.62999725341797,116.55000305175781,8390500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-12-03,DIS,Communication Services,117.0,116.44999694824219,117.2300033569336,115.44999694824219,9194000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-12-04,DIS,Communication Services,115.97000122070312,116.98999786376953,117.29000091552734,115.83999633789062,7996200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-12-05,DIS,Communication Services,116.55000305175781,116.5,117.2699966430664,116.05999755859375,9823600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-12-06,DIS,Communication Services,116.55000305175781,116.7300033569336,117.26000213623047,116.22000122070312,6677900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-12-09,DIS,Communication Services,116.38999938964844,114.61000061035156,117.18000030517578,113.91000366210938,8666100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-12-10,DIS,Communication Services,114.6500015258789,114.7300033569336,114.94999694824219,113.72000122070312,7526400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
Yesterday,2024-12-10,DIS,Communication Services,114.6500015258789,114.7300033569336,114.94999694824219,113.72000122070312,7526400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2023-12-12,DE,Industrials,355.64939338853384,354.1123046875,356.063208770662,350.37795313090356,1832000.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-13,DE,Industrials,354.07287833545104,371.4735412597656,372.2617810696408,353.25505021501976,3406900.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-14,DE,Industrials,375.64142001336756,382.71600341796875,389.52450250189275,374.5575977448076,3576000.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-15,DE,Industrials,380.2625236759934,380.4004821777344,382.12478303297274,376.83364750543427,3891400.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-18,DE,Industrials,381.1492766266428,377.1390686035156,383.91803862987854,377.07008935704874,1404400.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-19,DE,Industrials,379.25751595704986,388.1549072265625,388.3913731517841,377.6711435235661,2078500.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-20,DE,Industrials,388.37169483973213,381.5730285644531,389.6328966123363,381.2380251324482,1592100.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-21,DE,Industrials,385.1989408602704,387.5636901855469,387.6720904413563,383.3859653752445,923300.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-22,DE,Industrials,387.5242875068468,390.99261474609375,391.91881303662717,387.3272425942481,1077300.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-26,DE,Industrials,391.0221837310398,395.37725830078125,397.4168671499849,390.88422522595135,966100.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-27,DE,Industrials,394.2441236599596,395.7418212890625,396.6384312293249,393.4361583673561,823500.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-28,DE,Industrials,396.4143208633941,394.8419189453125,396.62198861638007,393.9518539298989,1125200.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2023-12-29,DE,Industrials,395.05949122260023,395.4451599121094,396.3154269385344,393.3585229927369,1104000.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-02,DE,Industrials,394.7034624403157,396.4736633300781,402.08090404463815,393.59586082656955,1414600.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-03,DE,Industrials,392.23111876193906,388.997314453125,393.2002852444632,388.90831398736464,1397600.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-04,DE,Industrials,390.1444789951701,388.0479431152344,394.1397518237768,387.76114371886445,1332100.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-05,DE,Industrials,386.10962451965037,391.57843017578125,392.8343960942366,383.7658549784344,1100300.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-08,DE,Industrials,389.1753106517262,393.5760803222656,393.9320821809777,386.2085077762738,1233300.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-09,DE,Industrials,391.3311806284665,388.8687438964844,392.4585802088166,385.6942732663547,1012400.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-10,DE,Industrials,388.789662879591,389.35333251953125,389.80826404774564,386.32719583822217,1003900.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-11,DE,Industrials,390.47078781850854,385.90191650390625,391.50918686811303,385.6250161266539,1190600.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-12,DE,Industrials,387.6919081196511,382.2330017089844,390.87627773750984,381.4814019917632,1221500.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-16,DE,Industrials,381.4814136389774,381.0858459472656,385.04158322414423,379.7507785803431,1292900.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-17,DE,Industrials,376.98177661529843,374.42041015625,377.7926798247738,373.3128085414618,1466300.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-18,DE,Industrials,374.9050096735362,377.169677734375,377.5355786068494,372.05687398093,1125900.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-19,DE,Industrials,378.37615636217754,378.4849548339844,380.1265894730776,373.1545842124815,1223100.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-22,DE,Industrials,377.73332654827897,380.334228515625,382.84613001996684,377.3674256959687,1113600.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-23,DE,Industrials,382.89558494758614,383.1724853515625,385.5657196986929,380.3639154884079,955000.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-24,DE,Industrials,385.6250372419544,384.1119689941406,388.81930584506307,382.124201425097,1447800.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-25,DE,Industrials,388.78963806276823,388.66107177734375,390.6290413407141,384.2998679726885,1103500.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
1 Year,2024-01-26,DE,Industrials,389.4225153230953,389.2642822265625,392.3299843396467,388.7203804783812,884900.0,17.487509,122581008384,0.0145000005,0.17758155,288.043,-0.168,0.14698
